Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Singapore,SGP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37412.32775,38794.89445,40146.35561,43630.39715,46975.5644,48851.44475,50410.28181,52801.49945,49917.37396,52354.58158,56106.73202,54029.73472,55634.71939,59022.10295,64011.42551,67125.56464,70915.99151,74159.38738,71629.82744,69585.84488,78294.03142,81538.36518,83112.00734,85732.80394,87959.41675,89519.73571,91307.50362,95350.43567,98222.84604,98411.58206,93397.0488
Solomon Islands,SLB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.999402,2388.81631,2617.056324,2645.583346,2779.921003,2975.278358,2939.337979,2832.054982,2790.237907,2701.373969,2253.610862,2018.940939,1910.717968,1982.681387,2061.38887,2122.963527,2174.52641,2220.379216,2296.892336,2301.587754,2439.862325,2551.263758,2530.758932,2594.461708,2551.401066,2518.647478,2596.545938,2663.939508,2697.646431,2660.979697,2482.87192
Sierra Leone,SLE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.143795,1477.436844,1196.790707,1218.499448,1200.089106,1105.579728,1122.698376,1051.199251,1058.683903,1018.918474,1057.739598,955.3021343,1156.181979,1206.679841,1231.16054,1238.394612,1250.048412,1314.60562,1353.051861,1365.218902,1406.175377,1461.355165,1645.764968,1942.880038,1987.068788,1543.712082,1602.133005,1633.730738,1654.599843,1705.191452,1637.296623
El Salvador,SLV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.495538,5294.051245,5588.245906,5833.52513,6028.795544,6239.394829,6222.214895,6354.539925,6465.164158,6551.751828,6577.153844,6591.269184,6655.487668,6723.657161,6749.982948,6900.4893,7168.003471,7269.7202,7392.896615,7208.123566,7328.79835,7575.844895,7754.985417,7892.466213,7990.441678,8143.326328,8309.900788,8454.052167,8615.689692,8776.119516,7982.626119
San Marino,SMR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63990.01341,68029.67605,73393.25415,74121.58852,77249.23541,76507.47394,78396.54332,80883.7019,81766.00414,83839.84848,88683.31526,87177.90064,77188.62853,72038.11362,65142.76453,59708.72737,58419.91361,57328.07663,58061.8568,59009.79868,58867.01336,59576.42939,60847.10676,
Somalia,SOM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0919166,765.049306,847.1332086,878.4847041,867.4542909,898.8684149,940.5010221,935.7648026
Serbia,SRB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7752.188074,8245.97008,8865.067803,9196.049821,8359.604394,8900.593928,9529.216827,10146.56493,10614.32825,11599.64443,12277.97654,12955.95319,13846.28238,14691.78028,14347.85625,14510.9633,14923.8016,14894.19593,15399.78291,15226.32017,15578.20285,16182.82169,16611.01686,17452.7959,18306.77765,18231.00508
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007.967427,2942.485102,2853.868033,2758.97002,2716.143275,2738.42324,2806.137988,2838.795678,2834.984181,2825.068872,2846.360566,2891.057484,2982.867353,3021.871238,3134.977762,3236.888171,3343.944957,3456.609196,3538.626945,3545.889605,3654.383708,3714.092609,3746.923349,3828.041388,3907.731094,3917.870733,3876.261239,3876.322049,3883.346814,3884.362598,3713.222165
South Sudan,SSD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.550126,2944.082285,2855.573057,2760.761598,2717.86624,2740.075031,2807.828839,2840.675303,2836.99348,2827.063622,2848.332217,2892.91989,2984.685323,3023.514596,3136.509481,3238.53264,3345.710786,3458.531204,3540.430992,3547.618504,3656.166231,3715.997609,3748.797627,3829.982255,3909.707973,3919.899116,3878.342072,3878.456855,3885.464614,3886.450756,3715.011646
Small states,SST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12211.71278,12401.97717,12598.48248,12989.02047,13295.13645,13674.02571,14136.87159,14983.79898,15474.54537,16564.15073,17537.67289,18176.58138,17906.11147,18709.39602,19479.40797,19756.7412,20039.83781,20333.65607,20463.42098,20546.77663,20440.67286,20515.48917,20561.74714,19093.62345
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.163857,2602.347064,2718.922657,2761.949328,2887.700597,3069.000526,3080.798742,3239.020211,3227.913337,3357.470193,3426.324614,3461.32746,3558.436593,3720.786785,3794.358595,3878.82987,3952.945394,3993.278796,4005.341623,4051.604844
Suriname,SUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13888.90629,13993.14007,13793.65175,12647.88425,12865.37683,12668.77882,12614.01492,13158.10327,13294.67534,12952.44603,13068.20612,13456.20576,13670.79147,14361.99274,15401.51879,15908.30074,16635.73971,17284.62728,17793.99599,18120.32454,18840.36902,19716.9318,20020.31498,20379.87057,20210.99621,19317.05451,18180.60261,18283.68839,19005.65435,19036.74504,15864.551
Slovak Republic,SVK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11695.34794,11872.30934,12559.4602,13254.52784,14102.08175,14910.19417,15497.14935,15464.94467,15666.54221,16205.92945,16942.88459,17886.35724,18834.39111,20079.91016,21784.33086,24136.97208,25460.73776,24039.66267,25528.74573,26168.27826,26478.60215,26623.35055,27322.14239,28719.86308,29236.92193,30061.55147,31159.02246,31927.59383,30509.76932
Slovenia,SVN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21480.32798,22182.21169,23333.71968,24151.53898,25421.2949,26276.94456,27079.4749,27994.06198,28805.38512,30041.81457,31128.82984,32812.73849,34907.36883,36075.46697,33052.22754,33350.61359,33568.06735,32613.49053,32234.02576,33093.75044,33799.72553,34853.04212,36507.55304,37984.13292,38946.68538,37091.00088
Sweden,SWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34156.8203,33536.01491,32953.61829,32086.01264,33110.82558,34233.70278,34719.11075,35764.68476,37286.09539,38839.42627,40625.36205,41103.72646,41870.25916,42678.28414,44354.39106,45440.29675,47292.31369,48557.38435,47963.49375,45492.76817,47791.37152,48947.43931,48300.8425,48462.16,49258.99616,50928.96298,51334.43203,51947.95425,52349.29243,52850.56918,50923.11043
Eswatini,SWZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.823655,5047.366559,5079.630666,5115.21619,5123.078635,5258.970231,5353.189112,5416.68403,5464.121001,5545.102789,5579.13661,5592.506087,5806.266986,6009.495481,6206.091854,6551.010212,6906.564504,7167.543196,7176.213534,7236.734764,7459.228043,7575.715655,7930.869172,8179.815504,8193.672853,8307.782174,8321.024136,8408.035915,8520.585152,8652.922717,8404.727199
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41969.40374,43543.88976,46392.86875,45401.70236,43523.53579,42946.68454,41852.40413,40857.76948,37914.12297,35342.10661,,
Seychelles,SYC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14632.32843,14837.2939,15827.06164,16461.1989,15900.16216,15538.74979,16065.42332,17777.26125,18897.93345,18877.25227,18992.81784,18545.23059,18204.96111,17328.1779,16896.70489,18333.24532,19644.68552,21581.48544,20651.13389,20342.87908,20960.74857,23216.30713,23279.53361,24228.87873,24929.55324,25583.55303,26395.38829,27309.76211,27529.49881,27611.11893,24427.71298
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.20655,23049.44726,22849.57668,24392.02121,26693.1031,28175.25325,27060.58966,28160.88882,29251.07886,21126.9491
Chad,TCD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.785541,1055.16205,1103.79737,901.025651,960.5858162,940.6824244,929.5803706,949.080824,980.2344499,939.2729204,897.3470374,964.7374808,1007.06275,1111.604592,1430.368325,1618.136616,1572.482178,1569.748832,1564.79169,1577.669488,1732.691584,1676.769458,1765.194984,1804.322522,1866.266079,1857.107864,1687.053569,1587.032328,1576.321115,1579.626101,1519.036775
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.360402,2326.829147,2526.073365,2749.786683,2989.218065,3232.28991,3471.525608,3655.747946,3637.379937,3806.684967,4042.789444,4261.788552,4544.565109,4886.642314,5266.151279,5710.321966,6248.968174,6923.517443,7430.943888,7915.060356,8607.779239,9241.232323,9842.036763,10445.97046,11056.53806,11681.59089,12338.36735,13047.0841,13789.04825,14488.58002,14545.5231
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15017.14436,14076.44882,12620.30795,11861.92242,10674.33752,10535.43272,10552.89897,10806.43791,10698.71876,10965.75995,11793.27644,12164.50355,12787.77865,13600.88868,14684.14798,15624.4763,16837.21881,18110.35508,18871.16157,17802.44689,18549.27723,19491.18724,20036.37198,20595.99782,20837.1731,20905.12244,21182.01244,21925.39797,22585.51157,23090.13186,22573.00274
Togo,TGO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.174459,1733.92147,1629.919696,1355.312757,1523.740184,1602.199988,1694.648022,1879.039602,1777.764199,1765.477938,1700.441397,1667.653809,1686.668345,1754.905804,1694.145887,1573.683752,1572.99505,1513.161163,1532.423976,1573.970673,1625.545446,1683.856263,1746.931262,1805.488919,1863.281894,1920.469307,1976.807793,2012.240693,2061.334176,2121.899918,2107.877763
Thailand,THA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7102.056264,7619.036169,8152.500092,8745.552017,9358.708398,10017.93367,10467.45461,10059.37681,9180.019523,9489.818324,9809.62237,10053.8154,10583.76186,11260.15811,11886.32462,12304.40208,12837.87792,13460.06056,13620.53237,13458.52671,14399.04451,14450.47883,15424.54427,15767.36081,15854.13186,16285.38657,16782.09867,17422.95235,18095.73657,18453.46982,17284.70125
Tajikistan,TJK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092.861603,3720.018892,2592.323118,2131.990374,1652.512007,1425.83049,1170.149174,1172.374276,1216.431915,1242.415201,1324.90986,1428.368475,1555.95059,1696.824862,1837.65117,1924.116904,2019.169538,2133.494009,2255.022651,2293.712708,2390.022174,2510.157332,2637.654267,2767.836823,2884.200225,2984.494913,3113.254517,3252.932655,3415.322336,3581.411402,3657.573507
Turkmenistan,TKM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207.933949,6685.071968,5523.289333,5451.062297,4393.759504,3987.545637,4175.819837,3642.188939,3849.210841,4431.460059,4622.078757,4772.176619,4736.780784,4843.567087,5034.24789,5629.069839,6174.738028,6773.095694,7665.452198,8015.809617,8616.889533,9717.641886,10604.00041,11471.18408,12421.36977,12993.53181,13562.52848,14205.02651,14845.34465,15538.41997,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10545.16054,10701.39437,10810.31521,11087.90341,11489.32886,11362.11281,11635.27357,12061.14199,12192.29881,12057.6382,12303.89694,12163.61231,12062.12271,12208.73591,12705.35355,13054.51757,13561.73592,14114.50374,14476.95953,14010.84432,14767.0401,15278.74397,15513.33129,15805.92488,15885.95014,15836.62553,15690.13123,15849.08287,15980.21187,15962.74013,14747.31707
Timor-Leste,TLS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.064207,2658.011341,2422.161761,2308.236698,2258.38417,2271.537022,2132.307779,2305.873618,2522.188742,2729.281474,2931.431717,3051.236134,3143.277792,3182.736105,3266.731666,3295.3038,3342.608766,3177.485137,3094.129787,3626.673162,3925.948159
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.272844,6420.666262,6547.944755,6560.563596,6525.996148,6566.857473,6821.437621,6908.783288,7208.313623,7383.47223,7703.054903,7757.03817,7868.785568,7927.426203,8363.787598,8569.616923,8867.567299,9267.169819,9466.242874,9562.468624,9874.952383,9693.920451,9744.913267,9736.280605,9793.025493,9818.41597,10339.8045,10495.40885,10394.32609,10282.15689,9845.406707
Tonga,TON,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.390121,3999.617625,4003.180847,4145.955353,4342.967427,4652.093036,4721.574789,4761.830329,4858.046313,5015.63144,5034.415166,5195.572611,5417.693137,5511.123926,5344.832174,5312.374152,5262.444451,5232.31671,5438.077854,5129.89131,5166.932054,5541.77196,5632.091619,5703.419897,5861.464133,5944.452686,6312.326302,6467.124278,6411.289368,6378.128346,6346.999565
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.534285,1910.459972,1976.986829,2019.004389,2095.499321,2193.86125,2295.830662,2334.91185,2416.349834,2552.061532,2607.035206,2673.924863,2720.687898,2867.970644,3031.556865,3206.721108,3396.210219,3586.036012,3646.368194,3845.068001,4076.367816,4225.203976,4397.798771,4602.915456,4859.310076,5153.89257,5482.172913,5773.980601,6072.748205,6243.950865,5814.122407
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.550126,2944.082285,2855.573057,2760.761598,2717.86624,2740.075031,2807.828839,2840.675303,2836.99348,2827.063622,2848.332217,2892.91989,2984.685323,3023.514596,3136.509481,3238.53264,3345.710786,3458.531204,3540.430992,3547.618504,3656.166231,3715.997609,3748.797627,3829.982255,3909.707973,3919.899116,3878.342072,3878.456855,3885.464614,3886.450756,3715.011646
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080.83787,10327.04842,11299.69681,11161.63279,11505.002,11898.83315,12713.82418,13645.40748,14732.27521,15886.45996,16939.52547,17583.65372,18896.25443,21518.01047,23110.7517,24424.85791,27522.37037,28700.88299,29538.91107,28103.26899,28879.28737,28621.10651,28798.497,29247.01035,28796.55907,29053.33478,27281.85826,26342.61666,26250.37224,25827.88507,23722.47854
Tunisia,TUN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795.566227,5889.426419,6212.03841,6216.664058,6291.245987,6328.069211,6676.433975,6943.94734,7188.33781,7541.311565,7819.43009,8045.366168,8087.897753,8405.195521,8860.726503,9092.994763,9481.252101,10015.76256,10330.24112,10532.11349,10789.61231,10504.73424,10810.02551,10934.87685,11118.92455,11112.85382,11113.77465,11234.48972,11385.36633,11417.1268,10260.0658
Turkey,TUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12629.46728,12507.30779,12923.07901,13689.66096,12844.20684,13637.61761,14413.16073,15261.53695,15384.55395,14653.69744,15433.58712,14330.41814,15031.22298,15670.41763,16968.87361,18251.6691,19277.53069,20009.68889,19933.06727,18731.51938,20027.66683,21932.29457,22610.68277,24117.65847,24881.72779,25958.64076,26385.00194,27913.81872,28318.4358,28197.24883,28393.4659
Tuvalu,TUV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.768952,2673.786728,2719.393262,2805.312351,3072.077224,2906.096225,2727.280272,2996.558386,3459.577969,3401.103914,3350.879385,3374.734828,3597.225859,3430.465305,3333.683127,3167.250024,3196.308609,3365.695185,3600.56277,3408.571267,3281.502177,3493.275351,3322.38751,3440.820546,3447.796226,3720.305315,3787.816642,3896.748473,3945.563673,4274.763166,4411.003116
Tanzania,TZA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.221946,1374.651501,1336.380278,1307.670839,1286.488715,1294.011386,1317.559858,1331.37312,1349.205954,1382.106168,1409.453964,1456.566719,1518.094426,1574.777606,1645.83994,1719.727757,1781.277619,1848.985478,1899.482075,1943.040893,2006.971326,2098.276605,2128.52893,2205.95146,2284.961757,2354.138985,2441.636945,2530.603317,2590.201138,2660.420433,2635.335891
Uganda,UGA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.7267558,932.2898593,932.5702176,977.8555791,1008.011286,1090.044196,1153.906374,1177.889878,1200.445988,1259.738638,1260.984537,1286.170601,1355.240187,1397.79821,1446.1509,1489.778254,1599.215629,1679.956182,1769.524418,1830.954668,1873.513794,1985.271354,1996.917354,2002.722675,2035.584242,2067.588814,2088.647514,2074.652436,2124.792203,2182.899761,2175.031098
Ukraine,UKR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15751.72244,14396.6327,12962.9357,11112.67765,8606.613502,7616.545726,6915.978305,6769.916115,6700.900302,6750.840855,7221.465608,7969.421028,8467.795992,9349.134688,10561.00953,10957.55828,11852.65236,12829.03065,13195.87684,11298.39096,11778.3137,12466.80779,12527.4655,12552.66976,12408.9516,11237.07446,11534.638,11871.12362,12338.00245,12808.799,12377.01729
Upper middle income,UMC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6046.032698,5968.067904,5857.773687,5964.231864,6029.291506,6137.590346,6356.265683,6611.741228,6692.616989,6855.341042,7229.676472,7411.61533,7692.437639,8069.174271,8652.997156,9219.996181,9933.141917,10764.67449,11349.58963,11440.36911,12248.92531,12944.11037,13559.62415,14152.36107,14645.65735,15089.81366,15557.84404,16203.80089,16847.36366,17393.3458,17102.57556
Uruguay,URY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11066.12886,11377.0311,12190.64869,12422.95869,13230.03194,12944.99585,13569.80902,14627.12829,15191.04743,14820.1233,14482.75455,13901.99391,12824.87321,12937.42687,13593.73217,14606.46611,15188.64444,16151.36953,17266.53048,17948.42895,19293.7408,20231.57316,20885.10524,21786.21194,22419.04375,22425.83008,22724.02213,23009.87423,23035.08339,23032.73404,21608.43027
United States,USA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40436.93755,39856.99094,40692.6377,41264.65759,42403.92622,43026.72041,44133.47919,45516.00233,47004.61413,48676.65902,50124.89118,50126.72022,50528.78858,51529.7264,52994.55196,54353.06858,55368.35972,55873.24474,55271.65747,53399.36563,54315.91248,54758.83327,55581.41384,56214.42868,57213.26784,58540.29609,59112.24221,60109.65573,61585.75604,62630.87328,60138.44502
Uzbekistan,UZB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.87684,3544.586094,3074.658821,2936.448128,2729.637776,2656.632634,2650.609599,2736.364944,2808.46101,2897.820036,2967.60191,3052.281504,3134.961174,3229.847924,3430.628559,3626.620824,3849.594381,4154.702578,4457.699221,4735.99522,4953.961368,5185.68462,5472.833507,5781.15657,6075.192224,6401.115168,6663.949614,6840.70986,7082.925493,7348.146883,7331.859994
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6547.352113,6408.392158,6671.50299,7119.029716,7025.189196,7571.932329,7673.713238,7949.166727,8281.057606,8508.972342,8646.511554,8785.726083,9323.63481,10019.53805,10416.94209,10666.61858,11488.24819,11881.6875,12082.75631,11840.91923,11447.61732,11393.6211,11537.95811,11729.56494,11845.00767,11973.35399,12163.67545,12245.12634,12466.00139,12489.17058,12044.36548
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.249806,1736.014089,1847.620493,1957.644497,2091.599345,2252.633856,2425.526393,2587.055215,2701.770508,2797.785536,2954.982905,3105.643482,3269.875375,3462.880228,3689.732511,3931.765368,4167.107648,4422.285373,4628.029653,4830.305069,5089.411016,5352.022081,5574.493705,5815.175243,6098.539148,6438.259854,6767.778832,7155.443187,7585.943155,8041.178384,8200.331867
Vanuatu,VUT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.900688,2864.818884,2854.456012,2793.240906,2965.504032,2923.44045,2929.461465,3017.052522,2999.906925,2955.689882,3068.095866,2897.359191,2679.920368,2724.144437,2761.115983,2835.927046,3002.859077,3017.516468,3112.333217,3129.645024,3088.978879,3101.328794,3046.685823,2975.898004,2984.605124,2915.70046,2973.467613,3081.835198,3093.461547,3137.24105,2854.29252
World,WLD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9676.256938,9645.923343,9646.163677,9654.26176,9776.549594,9933.078725,10161.77809,10405.81881,10514.20069,10734.45678,11095.36121,11204.14948,11361.86118,11637.76017,12077.13936,12471.12435,12950.09175,13451.77739,13640.45594,13381.07281,13890.00409,14258.22397,14526.16281,14821.84618,15146.79413,15477.90641,15800.51028,16207.99453,16603.79387,16893.50527,16177.61793
Samoa,WSM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058.006701,3935.589844,3892.355496,4012.493219,3874.050112,4099.515084,4365.196,4370.303213,4446.226068,4523.322414,4812.773207,5119.184808,5310.798281,5517.111596,5736.208785,5937.234482,6015.568062,6354.769522,6375.990014,6027.220791,6010.083942,6205.819827,5901.347415,5831.095681,5788.367953,5996.842054,6449.82974,6489.776786,6384.582583,6631.587054,6416.778266
Kosovo,XKX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032.452297,7327.439197,7627.89143,8040.593814,8105.374932,8486.565497,8796.62962,9445.105476,10031.04417,10436.16885,10755.16754,11318.46225,10795.49481
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11260.88914,10874.82126,10379.98015,10253.19332,10338.62125,10434.87854,10676.1032,10763.47838,10645.2376,10739.37257,11033.85631,11181.68921,11449.81831,11644.09977,12027.08062,12506.00212,13040.9799,13563.72687,13811.06105,13410.71532,13618.72526,13837.66878,13946.94784,14066.10278,14040.82591,14010.10442,13897.13937,13860.27017,13875.93525,13709.96637,12665.8324
Zambia,ZMB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.181724,2133.68749,2045.973499,2133.263601,1902.392868,1908.698795,1974.61507,1994.849295,1933.003767,1968.21522,1990.858991,2042.537498,2080.19569,2168.333196,2261.766733,2362.902226,2483.207962,2619.72137,2747.438504,2917.515557,3125.528849,3201.288029,3339.269902,3399.702294,3450.0376,3443.553254,3467.887448,3485.02178,3521.545978,3470.435511,3277.81651
