Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sierra Leone,SLE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277236799,6424874938,5203319272,5274841465,5172120028,4758363186,4841816378,4557258859,4638606580,4546795308,4849281228,4541572262,5741333785,6276031146,6690120221,6991516537,7286832202,7874015718,8299077544,8563656387,9021509368,9591221748,11047338886,13335880011,13943565706,11071362577,11741786062,12234073368,12657935335,13323013789,13060690599
El Salvador,SLV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27865492759,28281827622,30267767182,32028841389,33531654397,35119070212,35404048086,36515016518,37483496012,38293901841,38725821432,39066459047,39680942588,40302105298,40660554031,41762616904,43577124462,44387530291,45331519500,44385303902,45320387551,47050292303,48374994140,49454793117,50300821180,51507524366,52818867866,54005533545,55319103433,56637126101,51776917513
San Marino,SMR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699766726,1826664832,1991966311,2035378821,2148919231,2155598078,2239083674,2340936101,2397706306,2489540461,2666529923,2653172228,2379339474,2249101945,2062094211,1916829275,1901801868,1888444172,1931717976,1977005285,1982111207,2012730090,2060526423,
Somalia,SOM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9563837224,10269693677,11688069694,12461863365,12655433780,13490419415,14524068878,14872314940
Serbia,SRB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59113201598,62816101399,67343496427,69593360052,63034769333,66899943570,71501840006,76063947199,79401448384,86569967508,91357587214,96023941047,1.02E+11,1.08E+11,1.05E+11,1.06E+11,1.08E+11,1.07E+11,1.10E+11,1.09E+11,1.11E+11,1.14E+11,1.17E+11,1.22E+11,1.27E+11,1.26E+11
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53E+12,1.54E+12,1.54E+12,1.53E+12,1.54E+12,1.60E+12,1.68E+12,1.75E+12,1.79E+12,1.83E+12,1.89E+12,1.97E+12,2.09E+12,2.17E+12,2.32E+12,2.46E+12,2.61E+12,2.77E+12,2.91E+12,3.00E+12,3.18E+12,3.32E+12,3.44E+12,3.61E+12,3.79E+12,3.90E+12,3.96E+12,4.07E+12,4.19E+12,4.30E+12,4.22E+12
South Sudan,SSD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53E+12,1.54E+12,1.54E+12,1.53E+12,1.54E+12,1.60E+12,1.68E+12,1.75E+12,1.79E+12,1.83E+12,1.90E+12,1.98E+12,2.09E+12,2.18E+12,2.32E+12,2.46E+12,2.61E+12,2.77E+12,2.91E+12,3.00E+12,3.18E+12,3.32E+12,3.44E+12,3.61E+12,3.79E+12,3.90E+12,3.97E+12,4.07E+12,4.19E+12,4.30E+12,4.22E+12
Small states,SST,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43E+11,3.54E+11,3.65E+11,3.82E+11,3.96E+11,4.14E+11,4.34E+11,4.67E+11,4.91E+11,5.36E+11,5.80E+11,6.14E+11,6.18E+11,6.59E+11,7.00E+11,7.22E+11,7.46E+11,7.70E+11,7.88E+11,8.05E+11,8.15E+11,8.32E+11,8.48E+11,8.00E+11
Sao Tome and Principe,STP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374807360,383716074.6,408939562.2,424611041.8,454731988.5,496183729.1,512327588.4,554267616.5,567715713.9,605593613.6,632228844.1,652093325.6,683490267.1,728258435,756743083.8,788259685,818599649.9,842709610.8,861340705.4,887953769.3
Suriname,SUR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627354271,5779292787,5802409959,5413648599,5597712592,5597712592,5653689786,5975949973,6113396921,6027809335,6154393263,6412877806,6592438429,7007762013,7603421797,7945575793,8405906190,8835573058,9201666793,9478977332,9968929097,10552048412,10835935420,11153801263,11182299563,10800860589,10269913345,10430862510,10947009830,11067259206,9306685013
Slovak Republic,SVK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62044007947,63223668305,67147031424,71070765017,75775576079,80265914076,83537631532,83449150717,84422609321,87169539104,91100399441,96110086947,1.01E+11,1.08E+11,1.17E+11,1.30E+11,1.37E+11,1.29E+11,1.38E+11,1.41E+11,1.43E+11,1.44E+11,1.48E+11,1.56E+11,1.59E+11,1.64E+11,1.70E+11,1.74E+11,1.67E+11
Slovenia,SVN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42743103190,44112167268,46339740604,47859390044,50411571738,52262871957,53943938766,55834996435,57487857660,59993864199,62272414749,65850834860,70447328991,72919918592,67415603899,68321500047,68909972074,67091135564,66400578064,68238651529,69746781415,71972995814,75438769515,78775065367,81335673552,77895775315
Sweden,SWE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92E+11,2.89E+11,2.86E+11,2.80E+11,2.91E+11,3.02E+11,3.07E+11,3.16E+11,3.30E+11,3.44E+11,3.60E+11,3.66E+11,3.74E+11,3.82E+11,3.99E+11,4.10E+11,4.29E+11,4.44E+11,4.42E+11,4.23E+11,4.48E+11,4.63E+11,4.60E+11,4.65E+11,4.78E+11,4.99E+11,5.09E+11,5.22E+11,5.33E+11,5.43E+11,5.27E+11
Eswatini,SWZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192567424,4266372389,4404014389,4540808103,4649818876,4874202933,5061472424,5218520061,5354412380,5512414408,5609442480,5668608910,5916899598,6146487940,6369231390,6751307349,7155856950,7473246081,7534651047,7652572017,7942891848,8121386878,8559668135,8890175222,8972252035,9172107215,9269570962,9457426062,9681719373,9934706117,9750861926
Sint Maarten (Dutch part),SXM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436948445,1482930710,1551145567,1572714970,1593266075,1618445807,1624919590,1633044188,1538327625,1436798002,,
Seychelles,SYC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017049252,1045124145,1119970363,1189371004,1179871533,1170130014,1227671454,1374520062,1490026461,1517919855,1540906304,1505909814,1524173959,1434443894,1393555736,1519056041,1661940395,1835138451,1795739998,1775892658,1881646399,2030057111,2055652657,2179363413,2277539054,2389989940,2499036177,2617449530,2663809364,2695535486,2405201475
Syrian Arab Republic,SYR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792935223.9,785225519.8,793634346.7,862770182.3,960391156.5,1030030908,1004380846,1060736199,1117215706,817993215.4
Chad,TCD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5985824130,6496722430,7016553995,5914264796,6513787173,6594333364,6740363098,7121422268,7616473628,7564464521,7497921362,8372039131,9082926540,10420084740,13924293784,16337726702,16443637978,16981591525,17499987132,18238083310,20709361994,20726523800,22567573044,23853925015,25499842274,26205595208,24566297102,23832085167,24397867877,25190111031,24951483879
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48E+12,3.74E+12,4.12E+12,4.55E+12,5.01E+12,5.48E+12,5.96E+12,6.35E+12,6.39E+12,6.76E+12,7.25E+12,7.71E+12,8.30E+12,9.00E+12,9.78E+12,1.07E+13,1.18E+13,1.32E+13,1.42E+13,1.53E+13,1.67E+13,1.81E+13,1.94E+13,2.08E+13,2.22E+13,2.36E+13,2.51E+13,2.68E+13,2.85E+13,3.01E+13,3.04E+13
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42E+12,6.04E+12,5.44E+12,5.13E+12,4.63E+12,4.57E+12,4.58E+12,4.70E+12,4.65E+12,4.77E+12,5.12E+12,5.28E+12,5.54E+12,5.90E+12,6.37E+12,6.79E+12,7.32E+12,7.89E+12,8.24E+12,7.81E+12,8.17E+12,8.63E+12,8.91E+12,9.21E+12,9.37E+12,9.45E+12,9.63E+12,1.00E+13,1.04E+13,1.06E+13,1.04E+13
Togo,TGO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745350432,6698135172,6431503388,5460614732,6278746657,6771366592,7369698874,8429268307,8235405541,8439787836,8373663819,8442615812,8765682855,9354751769,9263200056,8830951409,9064983287,8958458820,9322374067,9838638843,10438722925,11106613196,11833375211,12556671702,13300100572,14063907851,14845731642,15491186678,16262061139,17149956903,17450565630
Thailand,THA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02E+11,4.36E+11,4.71E+11,5.10E+11,5.51E+11,5.96E+11,6.29E+11,6.12E+11,5.65E+11,5.91E+11,6.18E+11,6.39E+11,6.78E+11,7.27E+11,7.73E+11,8.05E+11,8.45E+11,8.91E+11,9.06E+11,9.00E+11,9.68E+11,9.76E+11,1.05E+12,1.07E+12,1.09E+12,1.12E+12,1.16E+12,1.21E+12,1.26E+12,1.28E+12,1.21E+12
Tajikistan,TJK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21625907161,20090467948,14264232031,11924898000,9384894963,8219636163,6846957053,6962032089,7331915640,7603163578,8236075586,9025160495,9999878168,11099864674,12243150618,13063441528,13977882854,15068157734,16258541934,16892625256,17990645743,19321953636,20771100055,22308161407,23802808375,25230976702,26971913999,28886920271,31082326035,33382418049,34884626700
Turkmenistan,TKM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26553870093,25330994482,21539961243,21863060699,18080781703,16778958019,17903146891,15862188105,16988403515,19791490009,20873899291,21780629270,21836644676,22550447154,23678061391,26764268169,29701193836,32985937809,37834870667,40142797821,43835935216,50279817661,55860877402,61558686953,67899231692,72312681690,76796067931,81787812382,86858656702,92330752074,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50E+12,4.65E+12,4.79E+12,5.00E+12,5.27E+12,5.30E+12,5.52E+12,5.81E+12,5.97E+12,6.00E+12,6.21E+12,6.23E+12,6.27E+12,6.43E+12,6.78E+12,7.05E+12,7.42E+12,7.82E+12,8.12E+12,7.95E+12,8.47E+12,8.87E+12,9.11E+12,9.38E+12,9.53E+12,9.60E+12,9.61E+12,9.81E+12,9.98E+12,1.01E+13,9.39E+12
Timor-Leste,TLS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058860830,2395437033,2234926235,2186154059,2194898733,2260474636,2167356522,2389779747,2661988619,2932028877,3205570417,3396495708,3561340025,3670611357,3836230797,3942152165,4075606100,3950440171,3923279217,4689723600,5176134942
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48E+12,1.48E+12,1.54E+12,1.58E+12,1.61E+12,1.65E+12,1.75E+12,1.81E+12,1.92E+12,2.00E+12,2.13E+12,2.18E+12,2.25E+12,2.31E+12,2.48E+12,2.58E+12,2.72E+12,2.89E+12,3.01E+12,3.09E+12,3.25E+12,3.25E+12,3.32E+12,3.38E+12,3.46E+12,3.53E+12,3.78E+12,3.91E+12,3.93E+12,3.96E+12,3.85E+12
Tonga,TON,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357971873.4,380935581.4,381895446.4,396170909.7,415791358.5,446470672.8,454531840.2,460092808.2,471405382,488898674.6,493181378.5,511670381.9,536476227.5,548858342.9,535627011.5,536061050.9,535264274.9,536715351.1,562210240.9,532980317.4,537262761.9,573894820.7,578618564.5,580425636.1,592142691.1,599081941.7,638447619.1,659659610.6,661638651.5,666495277.8,670858813
South Asia (IDA & IBRD),TSA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17E+12,2.21E+12,2.34E+12,2.44E+12,2.59E+12,2.77E+12,2.96E+12,3.07E+12,3.24E+12,3.48E+12,3.63E+12,3.79E+12,3.92E+12,4.21E+12,4.53E+12,4.87E+12,5.24E+12,5.62E+12,5.81E+12,6.21E+12,6.68E+12,7.02E+12,7.40E+12,7.85E+12,8.40E+12,9.02E+12,9.71E+12,1.04E+13,1.10E+13,1.15E+13,1.08E+13
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53E+12,1.54E+12,1.54E+12,1.53E+12,1.54E+12,1.60E+12,1.68E+12,1.75E+12,1.79E+12,1.83E+12,1.90E+12,1.98E+12,2.09E+12,2.18E+12,2.32E+12,2.46E+12,2.61E+12,2.77E+12,2.91E+12,3.00E+12,3.18E+12,3.32E+12,3.44E+12,3.61E+12,3.79E+12,3.90E+12,3.97E+12,4.07E+12,4.19E+12,4.30E+12,4.22E+12
Trinidad and Tobago,TTO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12309922817,12693057823,13974165549,13880662344,14375810639,14923516538,15988231462,17191002872,18587696902,20079325683,21465072152,22359848832,24134485120,27619743592,29815527435,31666755012,35849318572,37553670353,38827392115,37122198179,38355852242,38242950100,38728621938,39591911892,39230617892,39812714360,37582478505,36459762018,36483843608,36029099009,33199395209
Tunisia,TUN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47770006782,49635208337,53509598118,54681366756,56419365545,57746162776,61872750249,65239211592,68360100579,72499054823,75913740660,78795632397,79837749665,83592039725,88804664293,91900879428,96720253227,1.03E+11,1.08E+11,1.11E+11,1.15E+11,1.13E+11,1.17E+11,1.20E+11,1.23E+11,1.24E+11,1.26E+11,1.28E+11,1.32E+11,1.34E+11,1.21E+11
Turkey,TUR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81E+11,6.86E+11,7.20E+11,7.76E+11,7.39E+11,7.98E+11,8.56E+11,9.21E+11,9.44E+11,9.13E+11,9.76E+11,9.20E+11,9.79E+11,1.04E+12,1.14E+12,1.24E+12,1.33E+12,1.39E+12,1.40E+12,1.34E+12,1.45E+12,1.61E+12,1.69E+12,1.83E+12,1.92E+12,2.04E+12,2.11E+12,2.26E+12,2.33E+12,2.35E+12,2.39E+12
Tuvalu,TUV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23261951.36,24101513.56,24773672.62,25792041.75,28444363.02,27020882.7,25410070.29,27951896.62,32284781.61,31779914.98,31471459.18,31985736.7,34508187.67,33357844.62,32906786.15,31662998.49,32340250.5,34394039.09,37139804.97,35493452.61,34524684.41,37119543.88,35695731.41,37329462.11,37832667.99,41291668.69,42544756.53,44286546.39,45393710.05,49822364.69,52014548.74
Tanzania,TZA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34116432208,34823320661,35026801032,35449154482,36004877323,37290219711,38984824076,40359147577,41855871245,43891683796,45875932293,48660972194,52112589832,55589953426,59761320501,64229267614,68424865572,73056226685,77210508277,81278811220,86429062135,93060034123,97247878561,1.04E+11,1.11E+11,1.18E+11,1.26E+11,1.34E+11,1.42E+11,1.50E+11,1.53E+11
Uganda,UGA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15857175042,16737897687,17310058766,18751344894,19952112718,22251243312,24269901601,25507667035,26758885822,28914032672,29822484786,31368381337,34107683508,36315562089,38787647140,41243900153,45691949359,49535750771,53849696408,57512292851,60754612566,66460476474,69010867755,71486222591,75136528811,79034506631,82813146623,85406362066,90790314035,96636070871,99488097436
Ukraine,UKR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52E+11,7.78E+11,7.01E+11,6.02E+11,4.64E+11,4.07E+11,3.67E+11,3.56E+11,3.49E+11,3.48E+11,3.69E+11,4.01E+11,4.23E+11,4.63E+11,5.17E+11,5.33E+11,5.74E+11,6.21E+11,6.35E+11,5.39E+11,5.61E+11,5.91E+11,5.92E+11,5.92E+11,5.33E+11,4.81E+11,4.92E+11,5.04E+11,5.21E+11,5.38E+11,5.17E+11
Upper middle income,UMC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18E+13,1.18E+13,1.18E+13,1.21E+13,1.24E+13,1.28E+13,1.33E+13,1.40E+13,1.43E+13,1.48E+13,1.58E+13,1.63E+13,1.71E+13,1.80E+13,1.95E+13,2.09E+13,2.27E+13,2.47E+13,2.63E+13,2.67E+13,2.87E+13,3.06E+13,3.23E+13,3.40E+13,3.55E+13,3.69E+13,3.83E+13,4.02E+13,4.21E+13,4.37E+13,4.31E+13
Uruguay,URY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34411212184,35628959087,38454901478,39476858216,42351303527,41738226494,44066367140,47833020601,49994542232,49025041993,48078892687,46230677574,42656118253,42999621112,45151391095,48519744533,50508363800,53812373894,57674027693,60121421699,64812942531,68158672845,70570248494,73842971037,76234590698,76517223784,77810210427,79076769219,79454682780,79733129453,75061787660
United States,USA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01E+13,1.01E+13,1.04E+13,1.07E+13,1.12E+13,1.15E+13,1.19E+13,1.24E+13,1.30E+13,1.36E+13,1.41E+13,1.43E+13,1.45E+13,1.49E+13,1.55E+13,1.61E+13,1.65E+13,1.68E+13,1.68E+13,1.64E+13,1.68E+13,1.71E+13,1.74E+13,1.78E+13,1.82E+13,1.88E+13,1.91E+13,1.95E+13,2.01E+13,2.06E+13,1.98E+13
Uzbekistan,UZB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74633363994,74266167841,65948357044,64431544829,61081104503,60531374558,61560407928,64761549139,67546295752,70450786471,73152574132,76198528994,79226268546,82579621282,88730977771,94897787112,1.02E+11,1.12E+11,1.22E+11,1.32E+11,1.41E+11,1.52E+11,1.63E+11,1.75E+11,1.87E+11,2.00E+11,2.12E+11,2.22E+11,2.33E+11,2.47E+11,2.51E+11
St. Vincent and the Grenadines,VCT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703768331.3,690645239.7,720128704.2,769111494.4,759134919.3,818094284.6,828630576.5,857675344,892755977.3,916952386.5,931981540.9,947918344.3,1007838305,1085336401,1130446555,1158576110,1247646730,1289353201,1309782867,1282288666,1239319051,1234100069,1251118488,1274112262,1289542295,1306711988,1331521060,1344833245,1373878013,1381214842,1336286217
"Venezuela, RB",VEN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14E+11,1.21E+11,1.31E+11,1.42E+11,1.54E+11,1.69E+11,1.85E+11,2.00E+11,2.11E+11,2.21E+11,2.36E+11,2.51E+11,2.67E+11,2.85E+11,3.06E+11,3.30E+11,3.53E+11,3.78E+11,3.99E+11,4.21E+11,4.48E+11,4.76E+11,5.01E+11,5.28E+11,5.59E+11,5.97E+11,6.34E+11,6.77E+11,7.25E+11,7.76E+11,7.98E+11
Vanuatu,VUT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418603643.3,431779772.6,442943066.1,446200682,486722245.7,491608669.5,503050052.2,527733776,533944433.9,535745392.3,567487283.8,548206435.2,519708917.3,541995777.3,563607277.9,593508484,643749926,662236234.1,699341273.8,720581988.8,729666234.8,752562242.5,760163346.3,763725536,787601476.9,790528034.3,827593346.9,879860867.1,905378858.3,940802120.7,876695947.6
World,WLD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11E+13,5.18E+13,5.26E+13,5.35E+13,5.50E+13,5.67E+13,5.88E+13,6.11E+13,6.26E+13,6.48E+13,6.78E+13,6.94E+13,7.13E+13,7.39E+13,7.77E+13,8.12E+13,8.54E+13,8.98E+13,9.22E+13,9.15E+13,9.61E+13,9.99E+13,1.03E+14,1.06E+14,1.10E+14,1.14E+14,1.17E+14,1.22E+14,1.26E+14,1.30E+14,1.26E+14
Samoa,WSM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660631316.9,645436734.5,644145911.1,670555829.3,653509639.3,697122540.1,747168773.4,751976222.3,768481267.3,785275910.9,839607537.1,897874300.2,936877924.8,979182483.1,1024469680,1067051656,1088059858,1156854018,1168527690,1112341679,1117539049,1163398837,1115879881,1112059919,1112640088,1160448906,1254749878,1267829813,1252195413,1307039387,1273152976
Kosovo,XKX,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288387592,12907093632,13544694254,14400703520,14647271671,15429569001,15946275073,16889699832,17830752782,18691209712,19327950257,20247348113,19166083983
"Yemen, Rep.",YEM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14E+11,4.10E+11,4.01E+11,4.06E+11,4.19E+11,4.32E+11,4.51E+11,4.63E+11,4.65E+11,4.76E+11,4.96E+11,5.10E+11,5.28E+11,5.44E+11,5.69E+11,5.99E+11,6.32E+11,6.66E+11,6.88E+11,6.77E+11,6.98E+11,7.20E+11,7.37E+11,7.55E+11,7.66E+11,7.76E+11,7.81E+11,7.90E+11,8.02E+11,8.03E+11,7.51E+11
Zambia,ZMB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17602159796,17595799540,17291229945,18466562230,16873739625,17362684729,18442391350,19145785539,19071931409,19958812408,20736671783,21839213307,22823291377,24408363025,26124855554,28015145343,30229376829,32754266256,35300548790,38555382377,42525901758,44892299081,48303033348,50745829682,53129864885,54681456236,56746599390,58735190956,61104858650,61985566660,60259234496
Zimbabwe,ZWE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43466899653,45871393956,41735826284,42174661230,46069575063,46142376810,50923048553,52288088826,53796710938,53356750130,51724465893,52469099261,47802485173,39678417112,37374077938,35239613073,34019795561,32776941232,26985601092,30229151587,36176834845,41311743293,48196522445,49155388770,50323777622,51219476803,51606629079,54037039239,56643899781,53163564721,49841507415
