Units,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,Brunei,Bulgaria,BurkinaFaso,Burundi,BritishVirginIslands,Cambodia,Cameroon,Canada,CentralAfricanRepublic,Chad,Chile,China,Colombia,Congo,CookIslands,CostaRica,Croatia,Cuba,Cyprus,CzechRepublic,DemocraticRepublicoftheCongo,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,Egypt,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,FrenchGuiana,FrenchPolynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,IvoryCoast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Mali,Malta,Martinique,Mauritania,Mexico,Micronesia,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,Niue,NorthKorea,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,PapuaNewGuinea,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,SaudiArabia,Senegal,Serbia,SierraLeone,Singapore,Slovakia,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,SouthKorea,Spain,SriLanka,StLucia,StVincent,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStatesofAmerica,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,WesternSahara,Yemen,Zambia,Zimbabwe
TgC,1893,1.237832307,0.048556077,0.006305828,0.000128236,0.057880121,53.77180307,0.091675182,19.176928,1.393865179,0.333754364,0.004604151,0.00018557,0.68103551,0.007803417,3.525125882,0.105394276,0.012807057,0.358846753,0.203872204,2.702121482,0.318770866,0.038010311,16.18243179,0.042170265,0.213803836,0.155049993,0.000249433,0.002355124,1.265650433,0.079536271,24.18953345,0.051709241,0.079023181,3.077586956,47.93387343,4.932948424,0.046423634,0.003735797,0.42917814,0.380185956,2.287703506,0.055215693,0.89577227,0.60803514,0.081904881,0,0.007648684,0.727337765,1.014203802,0,0.267455573,0.015622512,4.16E-05,0.882106423,0.040627136,0.046420285,3.797784021,3.558261355,0.002657646,0.037635106,0.030926485,0.007717787,0.34234094,-1.917939779,0.032837356,0.223878511,0.039999528,1.158453174,0.303242934,0.027779029,0.367473444,1.123712884,0.885524416,0.162401225,0,6.795286155,46.67855563,2.0493053,0.320640821,0.005179423,0.075224241,1.150788013,0.310164464,0.307775727,5.070353796,0.025101217,2.144762748,0.015789606,8.07E-05,0.258254848,0.724869254,0.893402834,0.029669395,0.001920181,0.041588474,0.001070317,0.001758232,1.340774251,0.017663543,0.162459375,2.497936012,0.11394856,5.015500037,0.075306162,-0.002693231,0.021089237,0.000148712,5.880949813,0.038128655,0.775941106,1.096289977,0.070822668,0.310427204,0.151249042,21.41529667,0.011371179,0.832252818,0.083650042,0.005092416,10.26116475,0.693779518,0.002282572,0.06205191,0.000731568,1.642060301,1.156881989,0.002760961,4.564993502,0.381245153,0.720932566,1.376462668,10.2638008,0.077759805,1.118047878,0.538841705,9.08E-05,1.800733978,42.59287203,4.37E-05,0.054160232,0.059025457,0.080483229,1.033083076,0.080084966,0.045843072,0.285213207,0.214716071,0.077168791,0.074560601,0.525228119,0.3287258,2.687217834,0.776023886,0.587493071,0.008396421,0.004778075,1.142247536,0.013524491,0.000941663,4.405418017,0.55644422,1.128594703,0.124200587,0.366469923,9.468044389,0.070430134,0.001536507,0.031432755,0.04811177,0.002856527,-0.175306993,0.100015669,0.005229739,10.33566916,0.001980246,-0.007385806,370.7639293,3.697270101,0.837991173,0.057933789,1.804771239,6.672131913,9.93E-05,0.147190975,0.078040652,0.080061465
TgC,1894,1.24817044,0.051684729,0.006329564,0.000120594,0.05788579,55.06937359,0.091432988,19.50284348,1.393130781,0.33301334,0.004696214,0.000186641,0.691112622,0.008082265,3.524223709,0.113061398,0.013292858,0.358859903,0.205134643,2.832453182,0.316127452,0.038013089,16.56245053,0.044510883,0.228118448,0.155064741,0.001148748,0.002426551,1.282439605,0.081505731,24.72781818,0.05220341,0.079051736,3.150240969,46.95745677,5.154318257,0.046558376,0.003784245,0.427301398,0.383082274,2.359085711,0.055231735,0.92911008,0.644574998,0.097005425,0,0.007916293,0.750145026,1.046415708,0,0.262858617,0.015627039,4.18E-05,0.880065707,0.04085848,0.047834778,3.802632729,3.728456903,0.002724438,0.037484715,0.030977478,0.007719763,0.341977904,-0.956335525,0.033027294,0.22806917,0.041355018,1.148904318,0.303251219,0.027792171,0.380909504,1.126253073,0.880648109,0.196794934,0,7.121620087,47.2401295,2.050094837,0.326221302,0.003932188,0.075224967,1.217569649,0.31022401,0.317479167,5.105055562,0.025571851,2.244674166,0.015848103,8.07E-05,0.257988878,0.720876582,0.8910523,0.030219216,0.00482875,0.041612453,0.001075876,0.001769248,1.337931271,0.018006508,0.165327432,2.526840078,0.113965746,5.027419181,0.07530799,-0.00248686,0.021781292,0.000149559,5.865284415,0.037826949,0.773654991,0.966819867,0.070739386,0.310447386,0.151257252,21.89205736,0.011371179,0.864169472,0.089472472,0.005251714,10.35356127,0.689589947,0.00229557,0.062409186,0.000755285,1.659581904,1.155077373,0.002799671,4.537567925,0.378284982,0.7524677,1.433161217,10.34952021,0.083983929,1.245413194,0.552164182,9.08E-05,1.825450791,42.70756774,4.39E-05,0.054860076,0.060171945,0.080511571,1.054450312,0.080087837,0.043889096,0.295239163,0.21338861,0.07747062,0.074562815,0.525343966,0.3287258,2.711241234,0.80457146,0.585024888,0.008677794,0.004936353,1.142412871,0.013873674,0.000942669,4.412303859,0.550837689,1.128430463,0.124226726,0.366530473,9.641463155,0.071015405,0.001545427,0.031937216,0.049837891,0.002865278,-0.024346987,0.10005171,0.005259944,10.29728535,0.001980592,0.044402867,372.2440203,3.760820388,0.83907058,0.059467336,1.900220758,6.548030827,0.000175711,0.149606074,0.078059054,0.080082852
TgC,1895,1.258534661,0.054902292,0.006353062,5.57E-05,0.057891402,56.4052421,0.091231779,19.73474978,1.3700593,0.332366321,0.004800822,0.000188248,0.700624688,0.008363032,3.523657851,0.115736313,0.013807728,0.358872921,0.206402707,2.973800885,0.309075652,0.038015839,16.92337518,0.046837112,0.245427554,0.155079342,0.003567705,0.002498687,1.299323117,0.0839096,25.28476985,0.052710856,0.079080005,3.228504563,46.6577204,5.385021015,0.046697761,0.003832983,0.424799112,0.375884053,2.43223097,0.055272175,0.953851139,0.683168915,0.113696415,0,0.00818651,0.773526063,1.071165666,0,0.257614068,0.015631521,4.21E-05,0.878034015,0.041087511,0.049305952,3.81076745,3.924957518,0.002782027,0.037323126,0.03102796,0.007721719,0.341720541,-0.014839643,0.033215334,0.233283125,0.042749316,1.13749952,0.303259422,0.027805182,0.393429502,1.128578961,0.874434078,0.226131914,0,7.453963678,47.8344867,2.050746389,0.33185892,0.00277059,0.075220647,1.293418324,0.310282961,0.327431656,5.14038735,0.026047383,2.348875666,0.015906016,8.07E-05,0.257760996,0.718116663,0.888941909,0.030773984,0.008001501,0.041636566,0.001081379,0.001751479,1.335450328,0.017872699,0.163478277,2.555882639,0.11398276,5.040910819,0.0753098,-0.002097046,0.022479868,0.000150397,5.840561211,0.037515027,0.771666932,0.861516803,0.069138085,0.338336907,0.151265379,22.31999938,0.011371179,0.896582913,0.095985494,0.005417422,10.43977797,0.684596278,0.002308438,0.06276289,0.000780447,1.681461627,1.153444556,0.002838641,4.504231016,0.374868056,0.785213283,1.490838186,10.43381917,0.093253871,1.388640919,0.567268717,9.08E-05,1.837321941,42.8309335,4.41E-05,0.055571411,0.061329639,0.08053963,1.077226556,0.080469592,0.041819243,0.298530657,0.212322651,0.077733447,0.074565006,0.525458654,0.3287258,2.749075594,0.834132721,0.582847029,0.008976179,0.00511014,1.160546696,0.014124811,0.000943665,4.42252542,0.526148796,1.127694691,0.124244231,0.366590418,9.805899922,0.071596967,0.001554257,0.032450912,0.051620168,0.015735545,0.052575447,0.100076221,0.005289848,10.26153297,0.001980825,0.102441665,372.2348636,3.823998227,0.8400361,0.061021568,1.994651078,6.42565049,0.000277655,0.152040946,0.078795005,0.080104025
TgC,1896,1.268926969,0.059253665,0.006376326,-1.96E-05,0.057896958,57.76310021,0.091067291,19.92024394,1.347227932,0.331659002,0.004909439,0.000190248,0.709560732,0.00865818,3.523125645,0.120520814,0.014313658,0.359089553,0.207677294,3.13037144,0.30259007,0.038018561,17.30219261,0.048852989,0.271688073,0.155093796,0.007987889,0.002582664,1.316336667,0.08673364,25.86077645,0.053229263,0.079107991,3.310442696,46.65783598,5.63745722,0.046841612,0.003882005,0.421668784,0.370525892,2.507138699,0.055313336,0.992330975,0.724184488,0.134542218,0,0.008470802,0.797478332,1.095468553,0,0.25171063,0.015635959,4.23E-05,0.875995417,0.044589725,0.050834409,3.825814632,4.195737837,0.00284081,0.037149489,0.031077938,0.007723656,0.341553921,0.909754057,0.033401493,0.240904145,0.044185399,1.124149446,0.303267543,0.027818062,0.406743318,1.130690623,0.866871606,0.268265149,0,7.796913314,48.46284439,2.051259903,0.337553599,0.001670815,0.075211039,1.398233724,0.310341322,0.33763695,5.176388475,0.026527984,2.457356105,0.01596335,8.07E-05,0.257567683,0.71667888,0.887042533,0.03133368,0.01217301,0.041661204,0.002323014,0.001733599,1.332553103,0.017829209,0.162037971,2.585105924,0.11414425,5.056053251,0.075311592,-0.001506198,0.023214554,0.000151227,5.806780247,0.037197346,0.769474526,0.782846668,0.067409718,0.427039511,0.151273425,22.70179137,0.011371179,0.929490921,0.104410512,0.005589532,10.51266447,0.678721757,0.002321177,0.063113056,0.000806194,1.710192178,1.15379202,0.002877877,4.467640605,0.370938794,0.820741164,1.553206159,10.51675854,0.105859212,1.577688118,0.587303028,9.08E-05,1.839252622,42.96336482,4.44E-05,0.056294138,0.062498401,0.080567408,1.110062688,0.081116108,0.039624989,0.305219526,0.211958823,0.07795766,0.074567176,0.525572195,0.3287258,2.804443056,0.874443298,0.581005016,0.009290565,0.005283842,1.1877868,0.014359802,0.000944651,4.44191751,0.498303076,1.126679656,0.124206948,0.366649763,9.961515299,0.072175703,0.001562999,0.032972589,0.053458756,0.057011422,0.169054846,0.100043595,0.005319452,10.22719255,0.001980905,0.177735216,370.356432,3.886775647,0.840894076,0.062597061,2.08351285,6.305803796,0.000396893,0.154495566,0.081158857,0.080124986
TgC,1897,1.279346009,0.065798193,0.006399357,-5.61E-05,0.057902459,59.24587172,0.090933981,20.13476678,1.346220401,0.330770145,0.005023042,0.000192681,0.717911609,0.00895521,3.522888281,0.133418232,0.014843977,0.359832808,0.208958775,3.300860249,0.301230844,0.038021257,17.72226866,0.051069451,0.308315667,0.155108106,0.014877534,0.002658445,1.333510577,0.089962453,26.45628009,0.053761696,0.079135698,3.392230437,47.58579225,5.913576888,0.046990548,0.003931316,0.41785909,0.377692601,2.583806652,0.055336137,1.06027787,0.767376904,0.160815681,0,0.008758174,0.821475076,1.123895858,0,0.245099306,0.015640352,4.25E-05,0.873927866,0.05555393,0.052419569,3.84952053,4.556025867,0.002910639,0.036965507,0.031127416,0.007725573,0.341463256,1.818174235,0.033585791,0.251890153,0.045645314,1.108290689,0.303275583,0.027830813,0.421687552,1.132382791,0.857765615,0.335760377,0,8.148319201,49.12607519,2.051634909,0.343305563,0.000625354,0.0751961,1.542113862,0.310399099,0.34789028,5.213099253,0.02701377,2.57008193,0.016088035,8.07E-05,0.257404718,0.716650997,0.88531998,0.031898345,0.018112901,0.041688791,0.007489493,0.001743671,1.328805377,0.018388255,0.1656998,2.614490532,0.114779864,5.072927172,0.075313366,-0.000668351,0.023950815,0.000152049,5.763936511,0.036871486,0.766790662,0.733286424,0.06695116,0.586040528,0.151281391,23.03490272,0.011371179,0.962910914,0.11530565,0.005768436,10.57650815,0.671598155,0.027005362,0.063459721,0.000833328,1.748079776,1.157829353,0.002917374,4.431464387,0.366250737,0.859395932,1.621444751,10.5984139,0.121515415,1.824154806,0.613726016,9.08E-05,1.834515215,43.10603022,4.46E-05,0.057029115,0.06367837,0.080594908,1.157341414,0.08174576,0.037298402,0.323700423,0.212482782,0.078142872,0.074569324,0.5256846,0.3287258,2.880490017,0.93973593,0.583005121,0.009607554,0.005461061,1.211694884,0.014616123,0.000953844,4.473186891,0.483812974,1.125781376,0.124070129,0.366708515,10.10833808,0.072749924,0.001633512,0.033504417,0.05534852,0.131771832,0.420731255,0.099916414,0.00534876,10.19501084,0.001980869,0.274825988,366.3207447,3.965672064,0.841653183,0.064193473,2.174634728,6.189281191,0.000523796,0.156970143,0.085470347,0.080145738
TgC,1898,1.28978727,0.073700637,0.021456736,-5.18E-05,0.062586317,60.86337648,0.090815098,20.34896957,1.365034317,0.329745145,0.005141724,0.000195391,0.725668235,0.009266594,3.523610036,0.152679157,0.015398176,0.361303106,0.210246371,3.483426956,0.303821476,0.039487301,18.19980113,0.053758174,0.350110795,0.156420468,0.024699163,0.002721333,1.350844018,0.093582073,27.07176113,0.054305243,0.080601158,3.471835353,48.50600332,6.211934045,0.047143797,0.003981025,0.413315194,0.395308048,2.662236615,0.055323829,1.143355196,0.812029572,0.190305016,0,0.009047982,0.84445774,1.157982108,0.007630298,0.237709358,0.015644701,4.28E-05,0.871750279,0.075636307,0.05406197,3.878492425,4.95899935,0.00299233,0.036769491,0.031176399,0.007727471,0.341378305,2.661084839,0.040867763,0.265203809,0.047104425,1.089383877,0.336297112,0.027863623,0.438442304,1.133246891,0.846798181,0.420481827,0,8.504913176,49.82493661,2.051872113,0.349114731,-0.00037265,0.075176624,1.707074246,0.311024623,0.357788529,5.250559588,0.027504627,2.686998296,0.016429786,8.06E-05,0.257239315,0.718116852,0.883637718,0.032468016,0.025330439,0.045200485,0.019665587,0.001780331,1.32466569,0.019455576,0.173856329,2.64405946,0.116276773,5.091602221,0.076460122,0.000336056,0.024672045,0.001411225,5.712034561,0.036541677,0.763897529,0.714715866,0.067758824,0.82271422,0.15355021,23.31691536,0.011423628,0.996850813,0.127511356,0.00595333,10.62943662,0.662984656,0.104650994,0.063802919,0.000861039,1.797345571,1.163714134,0.002957136,4.396806317,0.360651779,0.901098289,1.695565458,10.67833665,0.138763942,2.099617464,0.643797451,9.08E-05,2.041436842,43.2555786,4.49E-05,0.057775272,0.064869407,0.080622133,1.211275222,0.082839004,0.034832155,0.3513148,0.213480689,0.078288945,0.07489496,0.613674613,0.338424129,2.980041247,1.022064561,0.589704138,0.009927968,0.005638357,1.244663775,0.01491306,0.001045259,4.510837984,0.483203853,1.125118507,0.123842136,0.37007807,10.24629219,0.073321412,0.001832741,0.034045337,0.057286322,0.244154394,0.778996725,0.099713958,0.01010533,10.16717282,0.001980681,0.383234037,359.7467287,4.077841888,0.842211115,0.065810136,2.282027823,6.076859996,0.000656776,0.159464402,0.091982238,0.080698251
TgC,1899,1.300250081,0.081713618,0.070016263,-4.80E-06,0.077478939,62.46434433,0.090688426,20.52905624,1.400726613,0.328704985,0.005277008,0.000198076,0.732823403,0.009569533,3.521436131,0.175568621,0.016007001,0.363696295,0.211543441,3.675758884,0.308900216,0.044082465,18.77938341,0.056391338,0.390507214,0.160539598,0.037015924,0.002782861,1.368511073,0.09757727,27.76679963,0.05486237,0.085159251,3.548732132,49.42882681,6.529808246,0.047302375,0.004029706,0.408056474,0.420709651,2.733914498,0.055261901,1.22554598,0.858145558,0.220088149,0,0.009352032,0.865375746,1.198522346,0.031240041,0.229547983,0.015649006,4.30E-05,0.869360199,0.106166478,0.055761209,3.907865805,5.353883925,0.003085457,0.036562383,0.031224892,0.00772935,0.341212375,3.302744355,0.063525839,0.279093757,0.048537165,1.067165484,0.440263264,0.027941659,0.457027987,1.132871661,0.833773293,0.512280648,0,8.867331153,50.56019383,2.051971162,0.354981135,-0.001328974,0.07515129,1.871702715,0.313306648,0.366922705,5.288810834,0.028000614,2.808018175,0.017126023,8.06E-05,0.257026392,0.721155792,0.881829234,0.032991546,0.034906743,0.056161546,0.042229462,0.001837935,1.320795289,0.020907198,0.185605463,2.673766395,0.119048804,5.11214645,0.080099839,0.001270914,0.025355491,0.00534257,5.649648575,0.036197258,0.761206914,0.717132475,0.069772899,1.142830468,0.160837486,23.54266923,0.01159182,1.031262347,0.139774303,0.006144618,10.66880269,0.652785818,0.241698035,0.064142685,0.000890144,1.857704801,1.16962966,0.002997158,4.364630097,0.354089923,0.945564153,1.77515259,10.75684202,0.157341195,2.370343783,0.673884972,9.08E-05,2.398587569,43.40584005,4.51E-05,0.058533598,0.066071645,0.080649086,1.264876818,0.085014468,0.032219505,0.384784188,0.214407063,0.078396549,0.075927305,0.89111944,0.345762165,3.099692702,1.105013965,0.592830789,0.01023682,0.005830017,1.302192371,0.01525941,0.001311126,4.547823982,0.496615197,1.124789347,0.123567803,0.381696257,10.37187915,0.073888188,0.002190911,0.03459427,0.059262366,0.39756579,1.200193351,0.099484661,0.025517007,10.12952292,0.001980379,0.491265968,351.1295949,4.224111534,0.84243492,0.067545564,2.410921604,5.969297608,0.000794439,0.161978785,0.100921696,0.082480219
TgC,1900,1.310737737,0.088720457,0.158589912,8.54E-05,0.10398791,63.87159695,0.090545059,20.63847008,1.45014934,0.327865843,0.00540959,0.000200807,0.739971647,0.009885893,3.515478786,0.198935386,0.016667098,0.367207311,0.212844596,3.875163055,0.315357158,0.052168737,19.48975836,0.059057797,0.424548865,0.167660433,0.051658246,0.002832515,1.386463364,0.101931935,28.6086646,0.055432258,0.093171949,3.619149817,50.30194146,6.863603109,0.047465509,0.004076169,0.402193927,0.450794576,2.790242276,0.055141456,1.294112895,0.905746565,0.246758852,0,0.009645803,0.883190912,1.245829537,0.072203846,0.220885331,0.015653269,4.32E-05,0.866733801,0.148273492,0.0575172,3.931604136,5.680355912,0.003189969,0.036345106,0.0312729,0.007729973,0.340945819,3.874488246,0.103560397,0.291798404,0.049919267,1.041733659,0.622594663,0.028076112,0.477348875,1.130861594,0.818669477,0.599221508,0,9.235503944,51.33230629,2.051932123,0.360904739,-0.002242611,0.075120892,2.010868257,0.318217049,0.374903347,5.327892094,0.028501865,2.933082264,0.018320691,8.06E-05,0.25675191,0.725806294,0.879856782,0.033404021,0.046937717,0.075407736,0.078777508,0.001912481,1.318152113,0.022594456,0.199883249,2.70363885,0.121637695,5.134579786,0.086516771,0.002089152,0.025980521,0.012267207,5.577977065,0.035845788,0.75932921,0.722840109,0.072885044,1.523026022,0.173854608,23.7385852,0.011893649,1.06621179,0.150451346,0.006342751,10.68804888,0.641093193,0.442425211,0.064479053,0.000919773,1.9264205,1.173771361,0.003037446,4.335544045,0.346632983,0.992349519,1.859486608,10.83391047,0.177032478,2.598100311,0.699772064,9.07E-05,2.655953393,43.55538717,4.53E-05,0.059302685,0.067285069,0.08060945,1.310105316,0.08792231,0.029460768,0.420373932,0.214617043,0.07846563,0.077770857,1.381776909,0.35790659,3.23148951,1.175521831,0.596595656,0.010559814,0.00601202,1.384103291,0.015669457,0.001777408,4.576625326,0.523964037,1.124877215,0.123329334,0.40422292,10.49544575,0.074451474,0.002707525,0.035152947,0.061272824,0.581978031,1.63216603,0.099305227,0.053586755,10.07851865,0.001979924,0.584458656,341.1368308,4.403951798,0.842321628,0.069508784,2.567323203,5.866953753,0.000935392,0.164512812,0.111751673,0.085625658
TgC,1901,1.321250328,0.096323388,0.292582869,0.000179032,0.143013763,65.03113369,0.090395409,20.68714286,1.503200388,0.327075637,0.005548147,0.00020377,0.747112006,0.010192278,3.51081317,0.222933056,0.017412478,0.371833843,0.214156621,4.095398288,0.321597865,0.063979315,20.32444987,0.061927516,0.46396977,0.178165531,0.068594796,0.002858378,1.407406336,0.10663223,29.61511444,0.056310504,0.104937932,3.673219567,51.12156342,7.235344373,0.04763263,0.004120658,0.395946878,0.483083758,2.831135038,0.054958857,1.362316471,0.954855387,0.275802889,0,0.009942225,0.89692148,1.301289751,0.131598235,0.211969794,0.015657489,4.34E-05,0.863946658,0.199682332,0.059329954,3.958696034,6.040153303,0.003310205,0.036115656,0.031316613,0.007729704,0.340642363,4.364576087,0.162071634,0.306433133,0.051218731,1.013674825,0.887159079,0.028283926,0.500550548,1.126842919,0.801676317,0.69360109,0,9.610621524,52.14138747,2.051761886,0.366885507,-0.003106573,0.075085722,2.162384048,0.32671746,0.381360683,5.367619683,0.029008665,3.062182054,0.020162934,8.06E-05,0.256446074,0.73210334,0.877844545,0.033678897,0.060533385,0.103240491,0.130596839,0.001992084,1.315637966,0.024395578,0.215153734,2.733666154,0.131548364,5.158924036,0.0960333,0.002752447,0.026525194,0.022365156,5.501940553,0.035489137,0.75756587,0.728450063,0.07621318,1.932338381,0.193376479,23.86819225,0.012338632,1.101661062,0.162145802,0.006546806,10.68398713,0.62993518,0.709578976,0.064812058,0.000950479,2.001095389,1.179001532,0.003078001,4.307184002,0.338538705,1.044131828,1.953451004,10.90967133,0.197810287,2.846211627,0.727678118,9.07E-05,2.797734443,43.70885159,4.56E-05,0.060084457,0.068509631,0.083949694,1.35970337,0.091911112,0.026586944,0.458785403,0.215151009,0.07849512,0.080492454,2.101061776,0.374341465,3.370092499,1.251290872,0.601956356,0.01085874,0.006194227,1.493330501,0.016144405,0.002473264,4.60978374,0.552444621,1.125089884,0.123098373,0.440053982,10.61661853,0.075010891,0.003409519,0.035719531,0.063310922,0.783191889,2.095697602,0.099130938,0.095814281,10.03228786,0.00197931,0.68626489,332.3980518,4.616172585,0.842045109,0.071716656,2.750413274,5.770098029,0.001078346,0.167067559,0.123732105,0.09050135
TgC,1902,1.331786643,0.105791461,0.47654309,0.000231694,0.195176567,65.89488334,0.090194224,20.70853707,1.546706247,0.326117065,0.005692358,0.000206913,0.754245656,0.010498967,3.513239743,0.246482922,0.018260371,0.377453216,0.215476334,4.342666413,0.325380796,0.079677895,21.28069731,0.065028279,0.516331948,0.19255388,0.087807026,0.002870441,1.429679903,0.11166161,30.80109197,0.057914247,0.120708264,3.703289154,52.07927928,7.654885592,0.047804751,0.004163675,0.394625348,0.513274031,2.857175712,0.054710696,1.438012721,1.00549228,0.311369186,0,0.010239738,0.906726369,1.365479729,0.210261634,0.203233464,0.015661666,4.36E-05,0.860746858,0.256771204,0.061200496,3.996749561,6.512172168,0.003446957,0.035875157,0.031358552,0.007731396,0.340092255,4.776214867,0.239680473,0.325192152,0.052450126,0.98457542,1.235982888,0.028580369,0.527130788,1.120879575,0.78360321,0.803687696,0,9.99018794,52.98754179,2.051455493,0.372923345,-0.003914182,0.075045429,2.355479681,0.340047373,0.38635881,5.408143694,0.029520574,3.195306853,0.022736807,8.05E-05,0.255990147,0.740120098,0.875378901,0.033794011,0.075137116,0.139790935,0.196133063,0.002059767,1.312074811,0.026103206,0.229079095,2.763872039,0.140063334,5.1852069,0.108966539,0.003232312,0.026994736,0.035750351,5.428227398,0.035124926,0.755138917,0.730201743,0.078712321,2.360991631,0.220167787,23.94059502,0.012949981,1.13760399,0.176868542,0.006757702,10.65717875,0.631641685,1.020127449,0.065141733,0.000982651,2.079044917,1.187630745,0.003118817,4.275779657,0.335065443,1.102150309,2.059263066,10.98432563,0.21962632,3.166122632,0.762913737,9.07E-05,2.81040035,43.85601013,4.58E-05,0.060876982,0.069745324,0.094794821,1.423667986,0.097464722,0.023636159,0.498864314,0.216856668,0.078486536,0.084169932,3.058894778,0.393653911,3.509805699,1.3475849,0.608898414,0.011155848,0.006376766,1.629340095,0.016685815,0.003425527,4.657535118,0.567940438,1.125031313,0.122826863,0.491505847,10.72568905,0.075565551,0.004220936,0.036296081,0.065376772,0.996118596,2.591516716,0.09891123,0.153445677,10.01187083,0.001978623,0.815000277,321.9043341,4.842696864,0.841127024,0.074173715,2.945855255,5.679295979,0.001222401,0.169642262,0.136728874,0.097607726
